sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
5/26/2025,11:43:41.70 AM,0m 1.0s,1.0,44.5019158476692,1.0749921447749,0,0,0.3,289,0.1,0,0,0,0,0,0,0,0,-4.6,1.8,-97.5,262.5,,Starting Motors,Other,Takeoff (RC Assisted),22,5,True,,Mini 3,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1052,1,False,False,False,False,False,0,False,False,False,False,50,7.485,1139,2280,7.474,False,3.744,3.741,0.003,False,False,0.717,96.4,96.4,96.4,,57,,18,10,2830.7,707.68,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5021717305329,1.0757134555643,209.6,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:41.80 AM,0m 1.1s,1.1,44.5019158302122,1.0749921308897,0,0,0.3,289,0.1,0,0,0,0,0,0,0,0,-4.6,1.8,-97.6,262.4,,Manual Takeoff,Other,Takeoff (RC Assisted),22,5,True,,Mini 3,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.485,1139,2280,7.474,False,3.744,3.741,0.003,False,False,0.717,96.4,96.4,96.4,,57,,18,10,2830.7,707.68,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5021717305329,1.0757134555643,209.6,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,Flight mode changed to Manual Takeoff.,
5/26/2025,11:43:41.91 AM,0m 1.2s,1.2,44.5019158190346,1.0749921213767,0.3,0.3,0.3,290,0.1,0,0,0,0,0,0,0,0,-4.6,1.7,-97.6,262.4,,Manual Takeoff,Other,Takeoff (RC Assisted),23,5,True,,Mini 3,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.474,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,57,,18,10,2830.7,707.68,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5021717305329,1.0757134555643,209.6,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:42.01 AM,0m 1.3s,1.3,44.5019158172368,1.0749921182057,0.3,0.3,0.3,290,0.1,0,0,0,0,0,0,0,0,-4.6,1.7,-97.6,262.4,,Manual Takeoff,Other,Takeoff (RC Assisted),23,5,True,,Mini 3,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.474,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,57,,18,10,2830.7,707.68,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5021717305329,1.0757134555643,209.6,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:42.11 AM,0m 1.4s,1.4,44.5019158302383,1.0749921114313,0.3,0.3,0.3,290,0.1,0,0,0,0,0,0,0,0,-4.4,1.2,-97.7,262.3,,Manual Takeoff,Other,Takeoff (RC Assisted),23,5,True,,Mini 3,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.474,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,57,,18,10,2830.7,707.68,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5021717305329,1.0757134555643,209.6,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:42.21 AM,0m 1.5s,1.5,44.5019158254963,1.0749920627131,0.3,0.3,0.3,290,0.1,0,0,0,0,0,0,0,0,-2.8,-0.3,-97.4,262.6,,Manual Takeoff,Other,Takeoff (RC Assisted),23,5,True,,Mini 3,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.474,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,57,,18,10,2830.7,707.68,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5021717305329,1.0757134555643,209.6,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:42.32 AM,0m 1.6s,1.6,44.501915786153,1.0749920409965,0.3,0.3,0.3,290,0.2,0,0,0,0,0,0,-0.223694,0,0.1,-1.7,-97.3,262.7,,Manual Takeoff,Other,Takeoff (RC Assisted),23,5,True,,Mini 3,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.474,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,57,,18,10,2830.7,707.68,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5021717305329,1.0757134555643,209.6,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:42.38 AM,0m 1.7s,1.7,44.501915684486,1.0749920568996,0.3,0.3,0.3,290,0.2,0.223694,0.223694,-0.223694,0,0,0,-0.671082,0,1.2,-1.9,-97.3,262.7,173.6,P-GPS,Other,,23,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.449,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,,,,10,2890.0,722.52,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,0.0,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,Startpunkt aktualisiert (Code: 30800).; Home Point Updated.; Flight mode changed to P-GPS.,
5/26/2025,11:43:42.48 AM,0m 1.8s,1.8,44.5019155773996,1.0749921169085,0.6,0.6,0.6,290,0.2,0.223694,0.223694,-0.223694,0,0,0,-1.342164,0,0.6,0.1,-97.3,262.7,158.2,P-GPS,Other,,21,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1684,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.449,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,,,,10,2890.0,722.52,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,0.0,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:42.58 AM,0m 1.9s,1.9,44.5019155242471,1.0749922021893,0.6,0.6,0.6,290,0.3,0.316351,0.316351,-0.223694,0,0.223694,0.223694,-1.789552,0,-1.1,2.9,-97.3,262.7,131.1,P-GPS,Other,,21,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1447,1074,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.449,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,,,,10,2890.0,722.52,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,0.0,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:42.68 AM,0m 2.0s,2.0,44.5019154759149,1.0749923893268,0.9,0.9,0.9,290,0.3,0.223694,0.316351,0,0,0.223694,0.223694,-2.23694,0,-2.3,3.2,-97,263,109.9,P-GPS,Other,,25,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1447,1074,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.449,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,,,,10,2890.0,722.52,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,0.1,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:42.78 AM,0m 2.1s,2.1,44.501915483054,1.0749926948484,1.3,1.3,1.3,291,0.4,0.447388,0.447388,0,0,0.447388,0.447388,-2.684328,0,-5.7,2.1,-97.2,262.8,88.1,P-GPS,Other,,25,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.449,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,,,,10,2890.0,722.52,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,0.1,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:42.88 AM,0m 2.2s,2.2,44.5019155055917,1.0749929364215,1.6,1.6,1.6,291,0.5,0.223694,0.447388,0,0,0.223694,0.447388,-2.684328,0,-18.4,0.9,-97.3,262.7,82.5,P-GPS,Other,,25,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.449,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,,,,10,2890.0,722.52,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,0.2,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:42.98 AM,0m 2.3s,2.3,44.5019154449615,1.0749930646551,1.9,1.9,1.9,291,0.5,0,0.447388,0,0,0,0.447388,-2.23694,0,-24.9,0.5,-97.3,262.7,,P-GPS,Other,,25,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.449,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,,,,10,2890.0,722.52,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,0.2,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:43.08 AM,0m 2.4s,2.4,44.5019154358422,1.0749928115031,1.9,1.9,2.2,291,0.6,0.671082,0.671082,0,0,-0.671082,0.447388,-1.565858,0,-24.2,-0.6,-97.2,262.8,267.1,P-GPS,Other,,24,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.449,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,,,,10,2890.0,722.52,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,0.2,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:43:43.18 AM,0m 2.5s,2.5,44.501915445691,1.0749922369743,2.2,2.2,2.2,292,0.7,1.342164,1.342164,0,0,-1.342164,0.447388,-1.11847,0,-24.9,-0.6,-97.3,262.7,271.3,P-GPS,Other,,24,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-111.2,248.8,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,50,7.453,1138,2280,7.449,False,3.728,3.725,0.003,False,False,1.35,96.4,96.4,96.4,,,,,10,2890.0,722.52,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,0.1,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
